gene,log2FC,p_perm,FDR
MED22,0.5303245036723943,0.6535433070866141,0.9524142555964199
RPL7A,0.17633640314562804,0.4645669291338583,0.9063563855380766
SURF1,0.27069827658294665,0.5748031496062992,0.9409463067930841
SURF2,0.32866817656413483,0.7637795275590551,0.9686629039582033
SURF4,-0.1340799048348833,0.6929133858267716,0.9565715466765148
REXO4,0.3659423244084854,0.7322834645669292,0.9631983647449265
CACFD1,0.8348316231272026,0.4015748031496063,0.8837120505898488
SLC2A6,2.050056223373043,0.015748031496062992,0.667765748031496
SARDH,0.2630151769674578,0.7637795275590551,0.9686629039582033
VAV2,0.717148026344042,0.5826771653543307,0.9412317210348706
BRD3OS,1.1320047817797194,0.2440944881889764,0.821254180569358
BRD3,-0.8828879807546732,0.13385826771653545,0.7622000984664999
WDR5,1.2044226179324307,0.30708661417322836,0.8502057269366529
RXRA,-0.147691806252638,0.7322834645669292,0.9631983647449265
COL5A1,0.695191110160879,0.05511811023622047,0.6749978680462776
OLFM1,-0.22811134958285972,0.8582677165354331,0.9797118403019511
PPP1R26,0.13303096445046414,0.889763779527559,0.9826798571064177
C9orf116,0.7300251532288802,0.23622047244094488,0.8162148180675277
MRPS2,1.1776444227490708,0.11811023622047244,0.7495967237023342
OBP2A,0.42975967616743205,0.6692913385826772,0.9540512840874406
CAMSAP1,-0.007537536698546177,0.9921259842519685,1.0
UBAC1,-0.4966723847196395,0.14960629921259844,0.7768878201361455
NACC2,1.021810746682545,0.05511811023622047,0.6749978680462776
TMEM250,0.5437622162094342,0.6456692913385826,0.9517747543914424
QSOX2,0.33551138178436934,0.7716535433070866,0.9712956335003579
SNAPC4,0.050921766924318934,0.952755905511811,0.9918631948664849
SDCCAG3,0.1468824213466613,0.7007874015748031,0.9585669608839218
PMPCA,0.5675893748062664,0.6771653543307087,0.9560354482273837
INPP5E,1.361275785798163,0.1889763779527559,0.8008183861464537
SEC16A,0.7237742987410503,0.8818897637795275,0.9823792960121838
NOTCH1,1.6848927092698682,0.2677165354330709,0.8331756122227841
EGFL7,0.08411283512277579,0.905511811023622,0.9846053180366637
AGPAT2,0.7070774937037565,0.5748031496062992,0.9409463067930841
SNHG7,1.1833169081221993,0.47244094488188976,0.9100725697192451
TMEM141,0.232099476184346,0.9448818897637795,0.9918631948664849
RABL6,-0.1922470566174237,0.7795275590551181,0.9712956335003579
PHPT1,1.0508053790519045,0.5826771653543307,0.9412317210348706
MAMDC4,0.1831854679838265,0.8346456692913385,0.9780057933172861
EDF1,1.2646022572186784,0.5433070866141733,0.9321195926498568
FBXW5,0.35713104033164056,0.6850393700787402,0.95640489891948
PTGDS,-2.0162110305283107,0.11023622047244094,0.7379355084314511
PAXX,0.8750034265279512,0.5275590551181102,0.9278611560463561
ABCA2,-0.4524262125272127,0.7086614173228346,0.9596633504644254
NPDC1,-0.8157640833546709,0.6220472440944882,0.9452972399057129
ENTPD2,-0.808552486108155,0.8031496062992126,0.971896098874773
SAPCD2,1.2362474493428448,0.07086614173228346,0.691786098680111
UAP1L1,1.3356421143870656,0.11811023622047244,0.7495967237023342
MAN1B1,-0.8361968219700215,0.4409448818897638,0.8989154300423986
DPP7,0.5497298085454805,0.7165354330708661,0.9598844201143826
SSNA1,0.7172704238231913,0.6062992125984252,0.9426921067661317
TPRN,-0.04148762727136246,0.8818897637795275,0.9823792960121838
TMEM203,0.975158290372732,0.4251968503937008,0.8928344263373764
NDOR1,0.6354379450310745,0.4094488188976378,0.8869430114339156
TUBB4B,1.1590246598805138,0.3700787401574803,0.8728660568741266
NELFB,0.26774009750589745,0.889763779527559,0.9826798571064177
NRARP,2.31457251510409,0.031496062992125984,0.667765748031496
EXD3,0.9588538747667137,0.33070866141732286,0.8578447384384733
NSMF,0.648943238052285,0.5984251968503937,0.9426551539427668
MRPL41,-0.07790754990663284,0.8818897637795275,0.9823792960121838
DPH7,0.3655636213987261,0.8582677165354331,0.9797118403019511
ZMYND19,0.1758846105252041,0.8661417322834646,0.9807792009809172
ARRDC1,-0.623436729009003,0.5984251968503937,0.9426551539427668
EHMT1,0.02335705656202869,0.9133858267716536,0.9869192772308144
BET1L,0.16463590581713383,0.5118110236220472,0.9231375487873932
RIC8A,0.7997147862919114,0.10236220472440945,0.7291090582181164
SIRT3,0.22931355890175054,0.7874015748031497,0.9712956335003579
PSMD13,-0.020497425449245377,0.9606299212598425,0.9944905318970628
PGGHG,0.32259765095745774,0.7007874015748031,0.9585669608839218
IFITM2,0.49089328831302126,0.2204724409448819,0.8129322149948648
IFITM1,0.397519794958642,0.6929133858267716,0.9565715466765148
IFITM3,0.33455637662146565,0.3543307086614173,0.8684814642028128
B4GALNT4,-0.9639657602363062,0.28346456692913385,0.8407280237511294
SIGIRR,0.2906180745595206,0.8582677165354331,0.9797118403019511
PTDSS2,1.6565147552801274,0.15748031496062992,0.7833029302422241
