gene,log2FC,score,pval_adj,loso_robustness
EI24,1.6266342401504517,10.380852699279785,1.9880264368338566e-23,
YBX1,0.9482845067977905,10.364408493041992,2.355989874600936e-23,
VCAN,1.3407518863677979,10.362473487854004,2.3986047419276032e-23,
FAM114A1,1.5426682233810425,10.358389854431152,2.4917655930210343e-23,
DYNC1I2,1.3974385261535645,10.337726593017578,3.084796611724704e-23,
LAPTM4B,2.0625460147857666,10.326817512512207,3.440698132394093e-23,
ATP6AP2,1.0112806558609009,10.31480598449707,3.8903732638822654e-23,
SEPT7,0.9712541103363037,10.290353775024414,5.00522946078973e-23,
GNB4,1.9547457695007324,10.282938003540039,5.393604008363324e-23,
SEC11A,1.1002283096313477,10.272834777832031,5.976043405410341e-23,
PRDX4,1.4479169845581055,10.270120620727539,6.132724061703372e-23,
OSTC,1.1438368558883667,10.267595291137695,6.281243131931214e-23,
CTSO,1.3140206336975098,10.264934539794922,6.442312008375632e-23,
ATP5G3,1.0946071147918701,10.240966796875,8.182512087782354e-23,
CHSY1,1.5565179586410522,10.232770919799805,8.866197418415989e-23,
FAM210B,1.9368690252304077,10.232260704040527,8.893396984606846e-23,
SLC39A6,1.5508099794387817,10.231132507324219,8.977839623478663e-23,
CTSL,1.6002106666564941,10.207486152648926,1.140758928135405e-22,
TMEM45A,1.8645658493041992,10.203133583068848,1.1904666462096645e-22,
IL1R1,1.5077409744262695,10.193244934082031,1.3151536900695803e-22,
PRDX3,1.3698352575302124,10.18381404876709,1.445960417331708e-22,
GAS1,1.6191973686218262,10.171775817871094,1.6327688917336622e-22,
PPA1,1.2788679599761963,10.168390274047852,1.6868532359564665e-22,
GUCY1A2,4.687249660491943,10.125021934509277,2.6021028173546114e-22,
AP2M1,1.1543123722076416,10.108872413635254,3.062162434054958e-22,
FKBP9,1.1380008459091187,10.074371337890625,4.3427673356379255e-22,
NPTN,1.345461368560791,10.049812316894531,5.5616278831840545e-22,
PGRMC1,1.248809576034546,10.047930717468262,5.656728052994279e-22,
ADAMTS12,3.437290906906128,10.030142784118652,6.745751939872108e-22,
CCDC88A,1.67056405544281,10.012569427490234,8.041562238115139e-22,
RDX,1.2510870695114136,10.006631851196289,8.520999195202278e-22,
TWIST1,1.989555835723877,9.995721817016602,9.49344985778185e-22,
COPA,1.0774710178375244,9.99483585357666,9.55867413902333e-22,
AP3S1,1.2955414056777954,9.93940258026123,1.6665075667688146e-21,
EMP2,2.216177463531494,9.924757957458496,1.922141787938728e-21,
PSD3,1.790045976638794,9.914923667907715,2.1167533059086758e-21,
TMEM47,1.807887077331543,9.867766380310059,3.383550163319522e-21,
REEP3,1.5595585107803345,9.840412139892578,4.4057608300052945e-21,
SPRED1,2.6188066005706787,9.815718650817871,5.606644493454026e-21,
SPON2,1.6493335962295532,9.79629135131836,6.782501516514487e-21,
JAG1,2.6041080951690674,9.773612976074219,8.452272496843792e-21,
HEG1,1.6809885501861572,9.75432014465332,1.0182524220732848e-20,
AK3,1.4473328590393066,9.752707481384277,1.0324598134644159e-20,
NCKAP1,1.6323031187057495,9.750665664672852,1.0513102921311337e-20,
AHCYL1,1.2944291830062866,9.748059272766113,1.0764707645257065e-20,
RDH11,1.1493586301803589,9.743921279907227,1.118976964879247e-20,
YWHAE,0.9321834444999695,9.738600730895996,1.1767570905514391e-20,
RBPMS,2.350660562515259,9.736477851867676,1.1991780177566645e-20,
CD9,1.3589253425598145,9.720382690429688,1.399102793557309e-20,
CTGF,1.5048869848251343,9.714337348937988,1.4817028714526076e-20,
SPTSSA,1.8709112405776978,9.703400611877441,1.6462165017104544e-20,
GNAS,0.6033912301063538,9.700471878051758,1.6841022933846763e-20,
HSP90B1,0.8312965035438538,9.697677612304688,1.7274404589314586e-20,
CTTN,1.4532324075698853,9.695904731750488,1.754251535421204e-20,
GAPDHP1,1.3871928453445435,9.689885139465332,1.8571092170391207e-20,
GSN,1.0346003770828247,9.685962677001953,1.9260234658680212e-20,
CHMP3,1.244791030883789,9.683356285095215,1.9719061565288895e-20,
TCIM,3.1575567722320557,9.673171997070312,2.1698961019179026e-20,
SERPING1,0.9809458255767822,9.671667098999023,2.1977516898946085e-20,
MXRA8,1.0595895051956177,9.657050132751465,2.5300447331866146e-20,
KITLG,1.8957209587097168,9.640443801879883,2.9689381998896703e-20,
PRKAR1A,0.8811023235321045,9.615346908569336,3.7827339156918085e-20,
CYR61,1.269956111907959,9.614728927612305,3.798157539468909e-20,
PHLDB2,1.6810804605484009,9.606775283813477,4.095276417617219e-20,
INHBA,1.7333797216415405,9.598929405212402,4.4107766770048494e-20,
BRK1,1.185678482055664,9.595060348510742,4.570645736898761e-20,
MAP4K4,1.0357774496078491,9.557845115661621,6.53994700057217e-20,
RSU1,1.1810925006866455,9.536993980407715,7.98229551997045e-20,
AC104083.1,3.457153797149658,9.525412559509277,8.890409407282209e-20,
DUSP1,0.8991655707359314,9.515068054199219,9.783670046513458e-20,
MAN1A1,1.1862505674362183,9.51144027709961,1.0092595663886875e-19,
GLUL,1.2193398475646973,9.508538246154785,1.0358490150953281e-19,
PTK2,2.7317705154418945,9.484597206115723,1.3010370071457513e-19,
SEC24D,1.2470308542251587,9.482527732849121,1.3246016230902555e-19,
GPNMB,1.1281598806381226,9.481534004211426,1.3347712654220704e-19,
YWHAG,1.1301556825637817,9.474520683288574,1.4248647970470707e-19,
NEURL1B,4.568102836608887,9.47118854522705,1.468306192389597e-19,
FBLIM1,2.420381784439087,9.455307960510254,1.702832355053298e-19,
FAM20A,2.707634210586548,9.451600074768066,1.760974254429722e-19,
C1orf54,2.2243919372558594,9.438192367553711,1.9940716818276322e-19,
MRFAP1,0.9392408728599548,9.41089153289795,2.5817082353426803e-19,
ITGA1,2.0582833290100098,9.38455867767334,3.3034418628948123e-19,
TGFB3,1.997315764427185,9.381227493286133,3.4032538438052694e-19,
RAP2A,1.6735767126083374,9.372790336608887,3.679911152799916e-19,
CALM2,0.835724949836731,9.353497505187988,4.40119583789372e-19,
HSBP1,1.6463793516159058,9.320043563842773,6.02488587232444e-19,
PDGFA,3.320929527282715,9.317463874816895,6.161873909106277e-19,
SYDE1,2.40026593208313,9.316872596740723,6.185003933597099e-19,
KREMEN1,1.6787605285644531,9.307790756225586,6.71283329267432e-19,
