gene,log2FC,score,pval_adj,loso_robustness
ARPC2,0.477850079536438,5.897959232330322,5.571017592162836e-07,
ARHGAP31,1.031379222869873,5.89626407623291,5.571017592162836e-07,
CRYBG1,0.9161146283149719,5.895865440368652,5.571017592162836e-07,
DYNC1I2,0.8469558954238892,5.895516395568848,5.571017592162836e-07,
OLR1,1.0651077032089233,5.890980243682861,5.696156092722031e-07,
PTGS1,1.906858205795288,5.860922336578369,6.794028598919259e-07,
NAMPT,0.7456209659576416,5.851700305938721,7.107715839835172e-07,
PGK1,0.5861639976501465,5.838490962982178,7.655272107196042e-07,
MT-ND4L,0.4416135847568512,5.837045192718506,7.682563529349185e-07,
PID1,1.7007642984390259,5.835051536560059,7.735535777472157e-07,
ALDH2,0.6356610059738159,5.826178550720215,8.116823028468016e-07,
C5AR1,0.871817409992218,5.797017574310303,9.613120285815049e-07,
STK38L,1.1533328294754028,5.78704833984375,1.0147725224238257e-06,
HAVCR2,1.0365768671035767,5.782561779022217,1.0321489699961558e-06,
CLIC1,0.6082913875579834,5.779471397399902,1.046109233893073e-06,
RGS1,0.8382104635238647,5.7769293785095215,1.0568260524526178e-06,
RASGEF1B,0.7572293281555176,5.7505598068237305,1.2296137562856133e-06,
ATP6AP1,0.7537721395492554,5.744678020477295,1.2669476800565603e-06,
NDRG2,1.2576488256454468,5.7418365478515625,1.282171110647576e-06,
FAM129B,1.6579313278198242,5.732365608215332,1.3493660258101595e-06,
RB1,0.7142953276634216,5.7158660888671875,1.4799562738383336e-06,
AC114491.1,0.6945867538452148,5.7116289138793945,1.5100616619748613e-06,
LRRC8C,1.0076240301132202,5.683365345001221,1.7654347545724638e-06,
GPI,0.7515495419502258,5.666616439819336,1.928703000180146e-06,
RDX,1.1946783065795898,5.665171146392822,1.9359874543950754e-06,
ALCAM,0.8696396350860596,5.659189224243164,1.9954020674356794e-06,
ALOX5,1.1840742826461792,5.65400505065918,2.047086904633187e-06,
ZFP36L1,0.6887233853340149,5.6518120765686035,2.0638751361755208e-06,
RGS10,0.6301270127296448,5.6454315185546875,2.132121454668063e-06,
VPS35,0.7006128430366516,5.642390727996826,2.1602681794892523e-06,
COPB2,0.7899901270866394,5.637954235076904,2.206622213658256e-06,
CREBL2,0.9238326549530029,5.60879373550415,2.5776078744450164e-06,
WNK1,0.63349449634552,5.6052045822143555,2.6198989530642034e-06,
GNAI2,0.540229856967926,5.584667205810547,2.9231362296956314e-06,
ATP6V1F,0.725741982460022,5.5758442878723145,3.061757235128983e-06,
TPM4,0.5705162882804871,5.546982765197754,3.5967219406754857e-06,
PLEKHB2,0.6671351194381714,5.529835224151611,3.949372527137301e-06,
TPI1,0.6111040115356445,5.518619537353516,4.191636750037924e-06,
ITGAM,0.9327379465103149,5.515877723693848,4.239165444341055e-06,
CPPED1,0.6631295680999756,5.501671314239502,4.57569073869378e-06,
YBX1,0.4370118975639343,5.495639801025391,4.714649235777808e-06,
PPIF,0.6786353588104248,5.489109516143799,4.871472103175866e-06,
DUSP2,0.6960743069648743,5.484772682189941,4.971344022037396e-06,
CAPZB,0.5401735901832581,5.481383323669434,5.046172975952155e-06,
SERPINA1,0.668880820274353,5.475949764251709,5.181641264834266e-06,
MARCH1,0.6229522824287415,5.474255084991455,5.209583726941417e-06,
STAB1,1.570177435874939,5.462790012359619,5.534471763554294e-06,
VDAC1,0.7158961892127991,5.46144437789917,5.5534625407693705e-06,
PICALM,0.5819852352142334,5.445991516113281,6.016472912942092e-06,
ACTG1,0.4141398072242737,5.445742130279541,6.016472912942092e-06,
SPRED1,1.5944371223449707,5.435972213745117,6.329638697421965e-06,
FTL,0.5754492282867432,5.431037425994873,6.48065854000056e-06,
OGFRL1,0.6911352872848511,5.428694248199463,6.53960190436558e-06,
WIPF1,0.5702422857284546,5.427149295806885,6.5697457186223405e-06,
HSPA4,0.8083373308181763,5.416481971740723,6.945703386156954e-06,
CREG1,0.6968592405319214,5.409752368927002,7.182849844886939e-06,
GPRIN3,0.9088729619979858,5.4081573486328125,7.218113694419137e-06,
KDELR1,0.5884034633636475,5.406861305236816,7.241551674223224e-06,
ATP5J2,0.6037101745605469,5.39933443069458,7.492322079077636e-06,
GRN,0.5152419805526733,5.381239414215088,8.253416489256735e-06,
BCAP31,0.8556861877441406,5.380043029785156,8.275870850021743e-06,
ABHD2,0.8510173559188843,5.379245758056641,8.280143354710335e-06,
GGTA1P,1.0169612169265747,5.375607013702393,8.416262104383077e-06,
