gene,log2FC,p_perm,FDR
THEMIS2,0.03990209746512541,0.9606299212598425,1.0
RPA2,0.5591358281901968,0.4409448818897638,1.0
XKR8,0.8906159674410583,0.7086614173228346,1.0
EYA3,-2.268630603194506,0.07086614173228346,1.0
SPCS2P4,0.5740249839535947,0.7086614173228346,1.0
PTAFR,-1.4934637539519517,0.7559055118110236,1.0
DNAJC8,0.9108516961785336,0.25196850393700787,1.0
ATPIF1,-1.4554239183435556,0.47244094488188976,1.0
SESN2,1.9755177044219803,0.07874015748031496,1.0
MED18,1.170302347289502,0.30708661417322836,1.0
PHACTR4,-0.7880017629013443,0.44881889763779526,1.0
SNHG3,-0.19090368971728422,0.7480314960629921,1.0
TRNAU1AP,-0.9062342470063887,0.5590551181102362,1.0
SNHG12,-1.751406352722909,0.29133858267716534,1.0
TAF12,0.7639813004690974,0.6220472440944882,1.0
GMEB1,0.3894673141792442,0.7401574803149606,1.0
YTHDF2,0.881178761271423,0.5511811023622047,1.0
EPB41,-0.5175726870797863,0.4251968503937008,1.0
AL138785.1,-2.598871397000234,0.05511811023622047,1.0
Metazoa_SRP,-0.3704837345699499,0.8818897637795275,1.0
SRSF4,1.079934523660758,0.7244094488188977,1.0
MATN1-AS1,-1.5409250942816433,0.1732283464566929,1.0
LAPTM5,-0.6811247481356482,0.5826771653543307,1.0
PUM1,-2.0314856199184472,0.12598425196850394,1.0
SNRNP40,-0.4007633080393682,0.7637795275590551,1.0
ZCCHC17,0.726794011455905,0.5275590551181102,1.0
SERINC2,1.6735202678098118,0.4251968503937008,1.0
TINAGL1,3.0992937993310337,0.06299212598425197,1.0
PEF1,1.11879281564552,0.44881889763779526,1.0
PTP4A2,-0.13917138768674064,0.7637795275590551,1.0
KHDRBS1,-0.2559303965968578,0.7244094488188977,1.0
TMEM39B,0.43566536924478416,0.84251968503937,1.0
KPNA6,-0.00018377437802108432,1.0,1.0
TXLNA,1.7948542207167149,0.1968503937007874,1.0
TMEM234,-1.331127188996707,0.2755905511811024,1.0
EIF3I,-0.2150314267503779,0.5669291338582677,1.0
LCK,0.9911623151180637,0.36220472440944884,1.0
HDAC1,-0.9922223329809654,0.5905511811023622,1.0
MARCKSL1,0.05537994533773105,0.952755905511811,1.0
BSDC1,-0.0686759828205874,0.8661417322834646,1.0
ZBTB8OS,1.4370152076075033,0.25196850393700787,1.0
RBBP4,-0.6785843896038559,0.5984251968503937,1.0
YARS,-0.25990351087757,0.8346456692913385,1.0
S100PBP,-0.30882127989864294,0.7874015748031497,1.0
TMEM54,0.9663947872890526,0.7244094488188977,1.0
RNF19B,0.3584459432939049,0.6299212598425197,1.0
AK2,1.3488215584188863,0.3779527559055118,1.0
ZNF362,-0.937520422907339,0.44881889763779526,1.0
AL513327.1,0.5850932950558065,0.5826771653543307,1.0
PHC2,-0.8297748181185058,0.905511811023622,1.0
SMIM12,-3.117709907980046,0.10236220472440945,1.0
SFPQ,-0.09724414581720708,0.968503937007874,1.0
ZMYM4,-0.6409066223325901,0.5984251968503937,1.0
RPL5P4,0.5398867332942004,0.6850393700787402,1.0
KIAA0319L,-2.1250346753136835,0.08661417322834646,1.0
NCDN,0.6768610503980509,0.44881889763779526,1.0
PSMB2,-0.5074109823637949,0.4409448818897638,1.0
C1orf216,-0.818300540088664,0.5669291338582677,1.0
CLSPN,0.20093497078797506,0.8582677165354331,1.0
AGO4,-1.6551625956404141,0.33858267716535434,1.0
AGO1,0.8435307749966907,0.49606299212598426,1.0
AGO3,-1.299173640888791,0.36220472440944884,1.0
ADPRHL2,-1.0868475196042167,0.4566929133858268,1.0
TRAPPC3,-1.1050101256395264,0.3779527559055118,1.0
MAP7D1,1.6315932027426472,0.2440944881889764,1.0
