gene,log2FC,p_perm,FDR
UBR4,-0.4517953397453587,0.23622047244094488,1.0
EMC1,0.22851812396771276,0.4881889763779528,1.0
MRTO4,0.1709608946613863,0.7874015748031497,1.0
AKR7A2,0.8335375045713498,0.07874015748031496,1.0
PQLC2,-0.9105115046206604,0.28346456692913385,1.0
CAPZB,0.11877197387370231,0.8503937007874016,1.0
MINOS1,-0.4967718638706611,0.28346456692913385,1.0
AL031727.1,-0.04157772719688957,0.9921259842519685,1.0
NBL1,0.4309332240836605,0.84251968503937,1.0
TMCO4,0.4804704396199928,0.08661417322834646,1.0
OTUD3,-0.028949421980970946,0.9448818897637795,1.0
CAMK2N1,1.1426062871526108,0.5039370078740157,1.0
MUL1,-0.30863318759160596,0.7637795275590551,1.0
PINK1-AS,-1.2450768595348307,0.13385826771653545,1.0
DDOST,-0.6219307000975389,0.14960629921259844,1.0
HP1BP3,0.25980809027131,0.12598425196850394,1.0
EIF4G3,-0.20608141244435796,0.2283464566929134,1.0
ECE1,0.8639808735877343,0.1889763779527559,1.0
NBPF3,-1.0608414837676852,0.3543307086614173,1.0
USP48,0.036108373675758365,0.8031496062992126,1.0
LINC00339,-0.4766296621411916,0.6220472440944882,1.0
CDC42,0.1360338003680308,0.3228346456692913,1.0
ZBTB40,-0.5024312867678802,0.05511811023622047,1.0
KDM1A,0.686139013765497,0.11023622047244094,1.0
LUZP1,-0.8734880757396439,0.18110236220472442,1.0
HNRNPR,-0.1611958867507184,0.5984251968503937,1.0
ZNF436,0.23354618967445973,0.7244094488188977,1.0
E2F2,-0.8641003324251278,0.3700787401574803,1.0
ID3,-0.04634231129591493,0.9763779527559056,1.0
RPL11,-0.15680677981721658,0.33858267716535434,1.0
ELOA,-1.0337810317639553,0.7559055118110236,1.0
PITHD1,-0.8484263539153512,0.1889763779527559,1.0
LYPLA2,0.25580593017571207,0.889763779527559,1.0
GALE,0.22253810034113752,0.8582677165354331,1.0
HMGCL,-0.46598027590991453,0.6771653543307087,1.0
FUCA1,0.2559643180134885,0.33858267716535434,1.0
CNR2,0.19616198437616728,0.7952755905511811,1.0
PNRC2,-0.13047819890196521,0.2283464566929134,1.0
SRSF10,-0.2987584678107513,0.2047244094488189,1.0
IFNLR1,-1.1867793904224664,0.15748031496062992,1.0
STPG1,0.18296313280210863,0.8267716535433071,1.0
NIPAL3,-0.23860207933412347,0.8267716535433071,1.0
RCAN3,0.708891685648676,0.2992125984251969,1.0
SRRM1,0.024761921379580443,0.9291338582677166,1.0
CLIC4,1.653574673731106,0.14960629921259844,1.0
RUNX3,-0.5599657775176308,0.031496062992125984,1.0
SYF2,-0.0454991629709518,0.8818897637795275,1.0
RSRP1,-0.30652027015860384,0.3858267716535433,1.0
TMEM50A,-0.009537357624855858,0.937007874015748,1.0
TMEM57,0.38375505108582697,0.25196850393700787,1.0
LDLRAP1,0.099444536304099,0.8740157480314961,1.0
MAN1C1,1.1970213709458504,0.047244094488188976,1.0
SELENON,0.7288408764475793,0.6456692913385826,1.0
MTFR1L,-1.1037871481565777,0.23622047244094488,1.0
PAQR7,-1.6472608569145135,0.11023622047244094,1.0
STMN1,-0.9384270139654198,0.4094488188976378,1.0
PAFAH2,-0.43541804176297205,0.5118110236220472,1.0
PDIK1L,-0.4593220203981505,0.5275590551181102,1.0
CEP85,0.23502440675604497,0.5669291338582677,1.0
SH3BGRL3,0.2955826326592996,0.7952755905511811,1.0
UBXN11,-0.04929623215319179,1.0,1.0
CD52,0.3368291353665249,0.08661417322834646,1.0
CRYBG2,1.0433357916932664,0.29133858267716534,1.0
ZNF683,0.47406108605487773,0.905511811023622,1.0
DHDDS,0.769374767666116,0.5354330708661418,1.0
HMGN2,-0.02829301614395341,0.9606299212598425,1.0
RPS6KA1,0.33733967534368947,0.2677165354330709,1.0
ARID1A,0.11120084159053967,0.5039370078740157,1.0
PIGV,-0.5702988025892162,0.6299212598425197,1.0
ZDHHC18,-0.08557907081150962,1.0,1.0
GPN2,0.6649187448246052,0.49606299212598426,1.0
GPATCH3,-0.9161769064696472,0.31496062992125984,1.0
NUDC,0.09259507312630433,0.8267716535433071,1.0
SLC9A1,1.4682291360423712,0.14960629921259844,1.0
NPM1P39,-0.578085715358573,0.25196850393700787,1.0
WDTC1,-0.7081507691291771,0.9212598425196851,1.0
TMEM222,-0.028048909376261477,0.984251968503937,1.0
SYTL1,-0.6225889895245649,0.7637795275590551,1.0
GPR3,-1.826905546766705,0.09448818897637795,1.0
WASF2,-0.07731957558400637,0.6535433070866141,1.0
AHDC1,-1.1784472207109826,0.4881889763779528,1.0
