gene,log2FC,p_perm,FDR
HDAC1,0.12473263673145318,0.5669291338582677,1.0
MARCKSL1,-0.7440858267195809,0.07086614173228346,1.0
BSDC1,0.09357027864462797,0.7637795275590551,1.0
ZBTB8OS,0.3107385335377284,0.48031496062992124,1.0
RBBP4,0.016674796017373872,0.9448818897637795,1.0
YARS,0.03601375742276325,0.889763779527559,1.0
S100PBP,-0.12857632877149427,0.6929133858267716,1.0
RNF19B,-0.09170159597209349,0.905511811023622,1.0
AK2,0.05572725048828353,0.7795275590551181,1.0
AZIN2,-1.0617824092105725,0.18110236220472442,1.0
TRIM62,-0.17719187875598674,0.6850393700787402,1.0
AL662907.2,0.10164569888513153,0.905511811023622,1.0
ZNF362,0.3830302036271571,0.23622047244094488,1.0
PHC2,0.12104166516680426,0.7086614173228346,1.0
SMIM12,-0.32598422081714684,0.4015748031496063,1.0
AC114490.1,-0.5760522862169455,0.3543307086614173,1.0
ZMYM6,0.07203596527008749,0.8503937007874016,1.0
ZMYM1,-0.42779783873175736,0.33858267716535434,1.0
SFPQ,-0.11111358256277093,0.5590551181102362,1.0
ZMYM4,0.29050565204883316,0.36220472440944884,1.0
RPL5P4,-0.8754857343436102,0.2283464566929134,1.0
KIAA0319L,0.7314676500782333,0.05511811023622047,1.0
NCDN,-0.3464866937925404,0.7244094488188977,1.0
PSMB2,0.5738032024729485,0.015748031496062992,1.0
C1orf216,1.8643381010921176,0.015748031496062992,1.0
CLSPN,1.2025958177635954,0.11811023622047244,1.0
AGO4,-0.565837932195997,0.28346456692913385,1.0
AGO1,0.13123794183538795,0.5905511811023622,1.0
AGO3,-0.28387673691913573,0.2440944881889764,1.0
ADPRHL2,-0.28981869180879993,0.3543307086614173,1.0
TRAPPC3,0.5385190400300539,0.07874015748031496,1.0
MAP7D1,-0.23872962620434368,0.2677165354330709,1.0
THRAP3,0.1747626275202494,0.4566929133858268,1.0
STK40,0.716783857965809,0.03937007874015748,1.0
LSM10,-0.5054232956045603,0.3700787401574803,1.0
MRPS15,0.20677276966421587,0.5275590551181102,1.0
CSF3R,-0.30657779954837894,0.7874015748031497,1.0
LINC01137,-0.5397197430063247,0.5039370078740157,1.0
ZC3H12A,-0.6707543826614231,0.3228346456692913,1.0
MEAF6,-0.11758311628501872,0.6850393700787402,1.0
SNIP1,0.49324539590245386,0.2755905511811024,1.0
AL034379.1,-0.48163154134992947,0.4881889763779528,1.0
GNL2,0.5127736137508769,0.1732283464566929,1.0
C1orf109,0.4012624865505572,0.2992125984251969,1.0
YRDC,-0.8278096267584543,0.1889763779527559,1.0
C1orf122,0.4027094694124602,0.33070866141732286,1.0
MTF1,-0.14792465302936098,0.7480314960629921,1.0
INPP5B,0.17015785537831007,0.937007874015748,1.0
SF3A3,0.11801007182484557,0.7559055118110236,1.0
FHL3,0.19853877419078447,0.8346456692913385,1.0
UTP11,0.5449162700221324,0.08661417322834646,1.0
POU3F1,-0.680130669213407,0.5354330708661418,1.0
AL354702.1,0.12717656396427635,0.905511811023622,1.0
RRAGC,0.3634389100462698,0.47244094488188976,1.0
MYCBP,0.6999538429866732,0.1968503937007874,1.0
AKIRIN1,-0.3310848370497679,0.09448818897637795,1.0
NDUFS5,-0.06150742072674653,0.7952755905511811,1.0
MACF1,0.16983418425933117,0.4015748031496063,1.0
PABPC4,0.19830361695269527,0.08661417322834646,1.0
HPCAL4,1.2188196711636259,0.2440944881889764,1.0
PPIE,0.7244450403684719,0.1889763779527559,1.0
TRIT1,-0.4107797277474128,0.4645669291338583,1.0
CAP1,-0.11526820315745745,0.7480314960629921,1.0
PPT1,0.5228621057159843,0.3464566929133858,1.0
RLF,-0.3419168022007586,0.3228346456692913,1.0
AL050341.2,-0.1767822935198302,0.8110236220472441,1.0
